Duplicated name,Without location,Without description,Without website,Unverified,Followers,Followings,Public member,Likes,Total tweets,Age,Default theme,Default photo,Source,Without geotagged,Tweet's retweets,Tweet's likes,Mentions,Hashtags,Link,Label
1,0,0,1,1,401,757,53,59356,35966,0,0,0,88,1,0,0,0,3,1,1
0,0,0,1,1,228,104,7,5448,1943,0,0,0,88,1,0,0,0,7,0,1
0,0,0,1,1,130,90,2,5989,12553,0,1,0,88,1,0,0,0,3,1,1
0,0,0,0,1,152,960,3,6942,5286,0,0,0,92,1,0,0,1,3,1,0
0,0,0,1,1,3875,896,51,56354,32669,0,0,0,92,1,0,2,2,2,1,0
0,0,0,0,1,2515,2704,220,78,37706,0,0,0,31,1,1,1,0,2,1,0
0,0,0,0,1,2204,99,192,9900,37193,0,0,0,88,1,1,4,0,3,0,0
0,0,0,0,1,257,609,8,1427,10817,0,0,0,88,1,0,0,0,2,1,0
0,0,0,0,1,1435,4017,60,10912,19252,0,0,0,37,1,1,1,0,3,1,0
0,0,0,0,1,63,224,0,128,234,0,1,0,88,1,1,1,2,3,1,1
0,0,0,0,1,637,67,5,179,1411,0,0,0,90,1,1,1,0,4,0,0
0,0,0,1,1,2351,4480,67,38966,54391,0,0,0,88,1,2,2,0,17,1,0
0,0,0,0,0,1978,364,32,70,907,0,1,0,88,1,0,0,0,5,1,1
0,0,0,0,1,3545,4415,18,30119,13941,0,1,0,93,1,1,1,0,2,0,0
0,0,0,0,1,604,607,32,4756,26760,0,0,0,88,1,0,0,0,1,1,0
1,1,0,1,1,16055,14208,78,64154,265867,0,1,0,92,1,1,1,1,3,1,1
0,0,0,0,1,5,8,0,29,20,0,1,0,8,1,1,2,1,3,1,1
0,0,0,0,1,559,2385,18,10608,35545,0,0,0,90,1,1,1,1,4,0,0
1,0,0,0,1,4389,1801,68,3505,188848,0,0,0,28,1,2,1,0,7,1,0
0,0,0,1,1,1128,176,360,47,192872,0,0,0,88,1,1,1,0,6,0,1
0,0,0,0,0,61737,6,85,212,135622,0,0,0,80,1,2,3,0,8,1,0
0,0,0,0,1,107,82,1,44862,9392,0,1,0,88,1,0,0,1,8,1,1
0,0,0,0,1,881,97,25,1228,3499,0,0,0,88,1,12,18,3,2,0,0
1,0,0,0,1,1049,752,9,1789,27305,0,0,0,88,1,2,1,0,5,2,0
0,0,0,0,1,2704,155,34,10511,21558,0,0,0,98,1,2,2,0,1,1,0
0,0,0,0,1,15,61,0,51,66,0,1,0,93,1,2,2,1,2,0,1
0,0,0,0,1,3049,1606,181,3617,24713,0,1,0,88,1,2,5,3,1,1,0
0,0,0,0,1,1186,1702,7,4419,1448,0,1,0,93,1,1,4,1,3,0,0
1,0,0,0,1,0,1,0,0,7,1,1,0,88,1,1,1,0,1,1,1
0,0,0,0,1,6973,1553,142,7083,24901,0,0,0,90,1,1,3,0,1,1,0
0,0,0,0,1,0,20,0,0,8,1,1,0,88,1,1,1,0,1,1,1
0,0,0,1,1,147,70,7,1014,447,0,1,0,93,1,0,1,2,5,0,0
0,0,0,1,1,118,132,0,11239,2344,0,1,0,88,1,0,2,0,3,1,1
0,0,0,1,1,714,368,13,30840,22530,0,1,0,93,0,1,14,1,2,0,0
0,0,0,1,1,2115,4965,37,10572,14961,0,0,0,88,1,1,1,0,1,0,0
0,1,0,1,1,7593,8238,4,484232,133153,0,1,0,93,1,1,1,0,4,1,1
0,0,0,0,1,43,34,0,258,544,0,1,0,88,1,2,1,0,9,0,1
0,1,1,1,1,2,14,0,1,52,0,1,0,93,1,1,1,0,6,1,1
0,1,0,1,1,405,469,0,8422,17039,1,1,0,90,1,8,9,3,4,1,1
0,0,0,0,1,1677,1043,30,4618,4718,0,0,0,88,1,10,13,2,2,1,0
0,1,1,1,1,379,777,72,117236,179466,0,1,1,90,0,0,0,1,1,0,1
0,0,0,0,1,1599,976,68,321,1818,0,1,0,88,1,8,9,1,2,1,0
0,0,0,0,0,10314,651,203,3503,11975,0,0,0,87,1,2,3,0,2,0,0
0,0,0,1,1,2887,905,110,4207,63686,0,0,0,88,1,1,1,1,1,1,0
0,0,0,0,0,12992,5309,297,9284,50231,0,0,0,29,1,1,1,3,1,1,0
0,0,0,0,1,375,69,1,381,1123,0,1,0,88,1,2,4,1,11,0,0
1,0,0,0,0,49176,19004,0,2461,59049,0,0,0,12,1,1,1,0,2,1,0
0,1,0,1,1,526,1801,1,1321,7773,1,1,0,88,1,0,0,0,1,1,1
0,1,0,1,1,20,571,2,5181,1587,0,1,0,88,1,0,2,2,2,1,1
0,1,0,1,1,176,299,4,13542,1695,0,1,0,90,1,1,1,0,4,0,0
0,1,1,1,1,0,2,0,29,18,1,1,1,88,1,0,0,0,12,1,1
0,0,0,1,1,2818,3344,6,55651,50028,0,1,0,88,1,0,0,0,8,0,1
0,0,0,0,1,15,31,0,28,46,0,1,0,88,1,5,7,5,8,0,1
0,0,0,0,1,243,2048,0,2336,3178,0,1,0,88,1,1,3,0,6,1,1
0,0,0,0,1,101,151,0,813,982,0,1,0,88,1,5,4,0,1,1,1
0,1,0,1,1,570,4470,16,23953,21568,0,0,0,90,1,1,1,1,1,0,0
0,0,0,1,1,729,632,11,14943,28676,0,1,0,88,1,0,0,1,2,0,0
0,0,0,0,1,283,645,2,4241,2076,0,1,0,93,0,4,8,0,5,0,0
0,0,0,0,0,2076648,895,3926,388,669926,0,0,0,80,1,3,9,0,3,1,0
0,0,0,0,1,10271,10256,29,59989,144361,0,0,0,90,1,14,23,0,1,0,0
0,1,0,1,1,30,135,0,842,1077,0,1,0,90,1,1,1,0,6,0,1
0,0,0,1,1,110,167,0,117,1802,0,1,0,90,1,2,2,0,8,0,1
0,1,1,1,1,97,24,1,7212,33321,0,1,1,88,1,1,1,0,18,1,1
0,0,0,1,1,3092,2347,6,9986,4371,0,1,0,93,1,1,13,0,2,0,0
1,0,0,1,0,6136194,245,6697,4442,1063584,0,1,0,88,1,3,9,0,4,0,0
0,0,0,0,1,9777,4302,138,408,31932,0,0,0,72,1,2,1,0,5,1,0
0,0,0,0,1,127,680,4,441,786,0,1,0,93,1,3,6,1,2,1,0
0,0,0,0,1,263,154,5,4234,1259,0,1,0,93,1,0,0,1,2,0,0
1,1,0,0,0,5107,208,8,320,4789,0,1,0,80,1,2,2,0,3,1,0
0,0,0,1,1,102,280,0,138,1658,0,1,0,90,1,1,1,0,7,0,1
1,0,0,0,1,736,827,12,2250,15640,0,1,0,88,1,2,2,0,5,0,0
0,0,0,1,1,155,447,2,43575,11105,0,1,0,88,1,0,0,1,4,1,1
0,0,0,1,1,404,665,6,203539,9490,0,1,0,93,1,0,0,0,5,1,1
0,0,0,0,0,159277,347,619,118,292695,0,0,0,88,1,2,3,0,2,1,0
0,0,0,0,1,5526,46,67,38,40610,0,0,0,88,1,1,0,1,9,1,1
0,0,0,0,1,1592,2495,10,7171,19525,0,0,0,88,1,3,6,0,4,0,0
0,0,0,1,1,3390,4982,30,138639,260203,0,0,0,93,1,0,0,0,8,1,1
0,0,0,1,1,28,1,0,150,1026,0,1,0,93,1,2,1,1,4,1,1
0,1,0,1,1,240,304,3,196,1540,0,1,0,88,1,1,3,0,3,1,1
0,0,0,0,1,3965,3806,9,368,3484,0,0,0,88,1,4,6,0,3,0,0
0,0,0,1,1,676,1229,34,13458,37419,0,0,0,90,1,1,1,0,2,0,0
0,0,0,0,0,264387,53,232,807,2778,0,1,0,93,1,5,19,0,6,1,0
0,1,0,1,1,24712,24250,203,34915,61272,0,0,0,88,1,1,2,0,5,1,0
0,0,0,1,1,374,534,1,16381,30081,0,0,0,88,1,1,2,0,1,0,0
0,0,0,1,1,287,0,2,0,1788,0,1,0,93,1,1,1,0,4,0,1
0,1,0,1,1,4,43,1,0,698,0,1,0,88,1,1,1,1,3,1,1
0,1,0,1,1,295,231,1,54765,65286,0,1,0,93,1,0,0,1,2,1,1
0,1,0,0,0,24859,9,374,62,111213,0,0,0,29,1,1,1,0,3,1,0
0,0,0,1,1,10,99,0,366,695,0,1,0,90,1,4,4,9,1,0,1
0,0,0,0,0,179420,91,531,4825,12692,0,0,0,88,1,2,4,0,2,0,0
0,0,0,0,1,40678,1852,510,1725,17363,0,0,0,80,1,2,2,0,3,1,0
0,0,0,0,0,76187,2809,674,21231,33310,0,0,0,88,1,2,4,2,2,1,0
0,0,0,0,1,12346,333,29,1187,8576,0,0,0,12,1,1,5,0,3,1,0
0,1,0,1,1,108,756,0,9199,1322,1,1,0,93,1,1,1,1,2,1,1
0,0,0,0,1,4763,21,24,228,13129,0,1,0,14,1,1,3,0,4,1,0
0,0,0,1,1,2246,5002,0,80,4115,0,1,0,88,1,1,1,4,21,1,1
0,0,0,1,1,3130,4422,29,29281,31848,0,1,0,93,1,1,1,0,1,1,0
0,0,0,0,0,19062,2670,165,35788,23101,0,0,0,88,1,1,7,0,5,1,0
0,0,0,1,1,1127,2921,0,668,18949,0,1,0,90,1,1,1,1,13,0,0
1,0,0,1,1,18275,17364,6,65649,11929,0,1,0,93,1,0,3,1,3,1,1
0,1,0,1,1,15,22,0,442,2098,0,1,0,31,1,1,3,0,4,1,1
0,1,0,0,1,11,3,0,0,5045,0,1,0,60,1,1,1,0,4,1,1
0,0,0,1,1,27557,10836,29,117442,41762,0,1,0,92,1,22,152,0,2,0,0
0,0,0,1,1,389,345,12,42410,42465,0,0,0,90,1,2,3,0,3,1,0
1,1,0,1,1,11,196,0,1296,1491,0,0,0,80,1,1,1,0,2,0,1
0,0,0,0,1,199,94,5,1,2203,0,1,0,12,1,1,1,2,1,1,0
0,0,0,0,1,24,262,0,89,52,0,1,0,88,1,0,2,1,15,1,1
0,1,0,0,1,2623,325,53,4956,4958,0,1,0,90,1,1,2,0,2,0,0
0,0,0,1,1,51,416,10,21637,7685,0,0,0,90,1,1,1,0,1,0,0
1,0,0,0,1,48127,1855,1032,395,27084,0,0,0,88,1,1,1,0,2,1,0
0,0,0,0,1,447,664,2,685,1209,0,0,0,88,1,1,4,0,3,1,0
0,0,0,0,1,966,1001,16,243,5449,0,1,0,91,1,1,1,0,3,0,0
0,1,0,0,1,10,1,1,4,1683,1,1,0,117,1,1,1,0,3,1,1
0,0,0,0,1,1,21,0,47,47,1,1,0,88,1,1,4,0,3,1,1
0,0,0,1,1,394,919,1,12175,3134,0,1,0,88,1,0,8,1,2,0,0
0,0,0,0,0,3258,209,63,216,12659,0,1,0,80,1,1,2,0,2,0,0
0,0,0,0,1,11145,209,0,652,1823,0,1,0,88,1,13,29,1,4,1,0
0,0,0,1,0,4224504,576,6805,956,181628,0,0,0,80,1,4,12,0,2,0,0
0,0,0,1,1,7358,7901,4,32140,32783,0,1,0,90,1,3,7,0,4,1,0
0,1,1,1,1,108,466,4,23733,3721,0,1,0,93,1,3,6,0,4,1,1
0,0,0,0,1,915,260,77,11484,142127,0,0,0,88,1,1,1,0,2,1,0
0,1,0,1,1,22,41,0,17,2039,0,1,0,66,1,1,2,0,2,1,1
0,0,0,0,0,14517911,459,12838,5,800890,0,0,0,88,1,3,18,0,2,1,0
0,0,0,0,1,1912,298,17,680,1150,0,0,0,41,1,1,1,1,3,1,0
0,0,0,0,1,193425,1049,102,7063,13172,0,0,0,3,1,2,12,0,3,0,0
0,0,0,1,1,2,1,0,70,105,1,1,0,90,1,1,1,0,12,0,1
0,0,0,0,1,334,828,5,2977,683,0,1,0,88,1,1,1,0,3,1,0
0,0,0,0,1,2576,5004,40,624,10932,0,1,0,88,1,6,16,0,4,0,0
0,1,1,1,1,782,1069,15,17893,8307,0,1,0,93,1,1,4,0,3,0,1
0,0,0,1,1,2805,1781,15,26700,12974,0,1,0,93,1,0,1,1,3,1,0
0,1,1,1,1,26,188,0,2459,1247,1,1,0,93,1,0,0,2,4,0,1
0,0,0,0,1,398,566,0,6653,8200,0,1,0,88,1,2,2,0,4,1,0
0,0,0,0,1,412,111,95,39,34244,0,0,0,88,1,1,1,0,6,1,1
0,0,0,0,1,205,376,6,6981,12560,0,0,0,93,1,1,3,0,8,1,0
0,0,0,1,1,804,1033,23,18042,44209,0,0,0,88,1,1,3,0,2,0,0
0,0,0,0,1,1945,1005,3,56005,30311,0,0,0,88,1,2,2,0,4,0,0
0,0,0,0,1,1557,1987,54,48971,53626,0,0,0,90,1,1,1,1,5,1,0
0,0,0,1,1,25,67,1,983,10556,0,0,0,88,1,1,1,0,10,0,1
0,0,0,0,1,158,358,3,114,10970,0,1,0,90,1,1,1,0,4,1,1
0,0,0,0,1,184,238,6,656,6558,0,1,0,88,1,1,1,0,8,1,0
0,0,0,1,1,4556,579,19,168,18958,0,1,0,93,1,0,1,1,3,0,1
0,0,0,0,1,3722,5001,144,123058,27307,0,1,0,92,1,2,6,0,5,0,0
0,1,1,1,1,3,1,0,1,801,0,1,0,88,1,1,2,0,9,1,1
0,0,0,0,1,3349,75,20,100,9298,0,0,0,88,1,1,4,3,1,0,0
0,0,0,1,1,39,192,0,401,4226,1,1,0,88,1,0,0,0,4,0,1
0,0,0,0,1,69,242,2,649,342,0,1,0,93,0,1,1,2,5,0,0
0,0,0,0,1,103,40,2,33838,9307,0,1,0,88,1,1,1,0,5,1,0
0,0,0,1,1,1231,1023,0,19488,24131,0,0,0,88,1,1,2,0,3,1,0
0,0,0,1,1,919,545,6,127033,17785,0,1,0,90,1,1,0,1,2,0,0
0,1,0,1,1,27276,127,485,104,32342,0,1,0,92,1,1,7,0,1,0,1
0,0,0,1,1,2582,2428,8,260815,36629,0,0,0,93,1,0,0,1,2,0,0
0,1,0,0,1,709,528,8,10472,17397,0,1,0,93,1,0,0,1,2,1,1
1,0,0,0,0,12756,560,186,2564,8906,0,0,0,29,1,2,2,0,2,0,0
0,0,0,1,1,5,46,0,331,753,1,1,0,88,1,0,0,2,4,0,1
0,0,0,0,1,1784,50,9,803,13537,0,1,0,88,1,1,2,1,5,1,0
0,1,0,1,1,9,33,0,8,52,1,1,0,88,1,1,1,3,6,0,1
0,1,0,0,1,268,337,9,17406,58951,0,1,0,115,1,1,1,0,17,1,1
0,0,0,1,1,8674,8119,25,46117,38971,0,1,0,90,1,0,5,2,1,0,0
0,0,0,1,1,1666,148,51,35185,52668,0,0,0,88,1,0,0,0,2,1,1
0,0,0,1,1,1566,2702,33,13877,20260,0,1,0,90,1,1,1,0,1,0,0
0,0,0,1,1,144,373,5,2160,568,0,1,0,93,1,4,11,0,2,0,0
0,1,0,1,1,8,26,0,427,214,1,1,0,90,1,1,1,0,1,0,1
0,0,0,0,1,541,995,60,13586,4678,0,1,0,93,1,0,0,0,2,1,1
0,1,1,1,1,1,1,0,0,73,1,1,0,88,1,1,1,0,15,1,1
0,0,0,1,1,43,210,0,28,64,0,1,0,93,1,1,0,0,4,1,1
0,0,0,0,1,92,45,0,7488,11026,0,1,0,88,1,2,1,0,11,1,1
0,0,0,1,1,5,67,0,383,969,0,1,0,88,1,0,1,2,1,0,1
0,0,0,0,1,1286,3258,24,4384,10269,0,0,0,93,1,0,1,2,6,0,0
0,1,0,1,1,914,3552,2,2051,2215,0,1,1,88,1,2,3,0,6,0,1
0,0,0,0,1,4890,1810,155,7914,16469,0,0,0,93,1,2,2,0,3,1,0
0,0,0,0,1,44191,2069,1039,51768,164728,0,1,0,93,1,1,1,1,1,1,0
0,0,0,0,1,1347,995,55,13856,75478,0,0,0,93,1,1,1,0,1,1,0
0,0,0,0,1,3783,4921,3,42394,4322,0,1,0,93,1,1,1,0,6,0,0
0,0,0,0,1,307,46,2,19,42243,0,0,0,88,1,2,2,0,2,1,0
0,0,0,1,1,160,164,13,19994,12551,0,1,0,90,1,1,1,0,5,0,0
0,0,0,0,0,14315,405,220,1058,23474,0,0,0,69,1,2,4,2,1,1,0
0,0,0,0,1,8150,7069,95,19175,35191,0,0,0,93,1,2,4,2,4,0,0
0,0,0,1,1,743,2971,110,7767,126663,0,0,0,83,1,0,0,2,1,0,0
0,0,0,1,1,818,1030,40,40193,45693,0,0,0,92,1,0,0,3,4,0,0
0,1,0,0,1,122,1,0,155,1343,0,1,0,88,1,2,1,0,13,0,1
0,0,1,1,1,197,518,0,13241,13281,0,1,0,88,1,0,2,0,6,1,1
0,0,0,0,0,279350,37,157,728,8610,0,1,0,88,1,4,10,0,4,0,0
0,1,0,1,1,306,582,0,4636,7577,1,1,0,92,1,0,0,3,5,0,1
0,0,0,1,1,657,1031,0,282,4486,0,1,0,33,1,1,1,0,8,0,1
0,0,0,1,1,11778,575,39,131310,100236,0,1,0,90,1,16,38,2,4,1,0
1,1,0,1,1,349,480,26,3852,2001,0,1,0,93,1,1,1,1,2,0,0
0,0,0,0,0,5846,1484,125,6243,7388,0,0,0,88,1,1,3,3,1,1,0
0,1,0,1,1,724,476,274,2506,33216,0,0,0,88,1,2,1,0,8,1,1
0,1,1,1,1,19,28,0,1920,887,0,1,0,88,1,0,0,3,1,1,1
0,0,0,1,1,675,658,6,30168,128437,0,1,0,93,1,0,1,2,2,0,0
0,0,0,0,1,848,38,0,6572,141349,0,0,0,113,1,2,1,0,7,2,0
0,0,0,0,1,3607,4854,326,1507,31211,0,0,0,52,1,2,2,3,2,1,0
0,0,0,0,1,6592,2532,281,54741,29440,0,0,0,93,1,1,7,1,4,0,0
0,0,0,1,1,95,515,0,437,323,1,1,0,90,1,0,1,1,1,0,1
0,0,0,0,1,2679,2703,48,6167,14918,0,0,0,88,1,1,1,0,3,1,0
0,0,0,0,1,17,17,1,13,1686,0,1,0,53,1,1,1,1,17,1,1
0,0,0,0,1,10450,1691,187,1486,16732,0,0,0,88,1,2,1,1,7,1,0
0,0,0,0,1,59,56,0,31,287,0,0,0,88,1,0,0,0,10,2,1
0,0,0,0,1,274,595,3,497,317,0,1,0,48,1,2,4,0,4,1,0
0,0,0,0,0,12632,629,323,305,5467,0,0,0,29,1,1,1,1,6,1,0
0,0,0,0,1,11575,1618,289,1702,7825,0,0,0,29,1,3,5,0,2,1,0
0,0,0,0,1,2480,305,30,354,2140,0,0,0,29,1,1,1,0,2,1,0
0,0,0,0,1,384,215,0,132,1129,0,1,0,88,1,1,1,0,5,1,1
1,0,0,0,1,2191,1884,140,6530,21354,0,0,0,88,1,1,1,1,5,1,0
0,0,0,1,1,382,657,19,20752,10340,0,0,0,90,0,1,4,0,2,0,0
0,0,0,0,1,582,844,9,5728,6231,0,1,0,88,1,0,0,0,3,1,1
0,1,0,1,1,14,0,0,1,18784,0,1,0,31,1,1,1,0,2,1,1
0,1,0,1,1,114,260,0,605,136,0,1,0,90,0,4,10,2,5,0,0
0,0,0,0,1,2274,4181,28,6538,2382,0,1,0,88,1,1,5,1,10,0,0
0,0,0,0,1,134,144,0,423,313,0,1,0,88,1,2,2,1,4,1,0
0,0,0,0,1,22,201,0,3,716,0,0,0,88,1,2,1,0,14,0,1
0,0,0,1,1,3,54,0,34,36,1,1,0,88,1,1,1,0,2,0,1
0,0,0,1,1,3313,4993,3,51254,25361,0,1,0,90,1,0,0,2,5,0,0
0,0,0,0,1,329,243,3,271,163,0,1,0,88,1,1,6,0,13,1,1
0,0,0,0,1,6,65,0,16,21,0,1,0,88,1,2,4,0,15,0,1
0,0,0,1,1,1555,1092,4,4805,10022,0,1,0,93,1,2,1,0,3,1,0
0,0,0,1,1,12,34,1,2423,723,0,1,0,88,1,0,0,1,3,0,1
0,0,0,0,1,180,5,0,0,23061,0,1,0,4,1,1,1,0,4,0,1
0,0,0,0,0,329711,0,453,0,70360,0,1,0,88,1,2,9,1,4,1,0
0,0,0,0,1,1252,92,2,16611,24499,0,1,0,9,1,1,2,0,3,1,0
0,0,0,0,1,1212,1494,62,13478,39067,0,0,0,93,1,1,1,1,3,1,0
0,1,1,1,1,0,2,0,0,59,1,1,0,88,1,1,1,0,10,1,1
0,1,0,1,1,5204,4174,15,38010,135665,0,1,0,88,1,1,5,0,5,0,0
0,0,0,0,1,763,400,18,1993,1313,0,1,0,88,0,2,5,4,3,1,0
0,0,0,0,1,1401,4,0,5,22392,0,1,0,88,1,1,1,0,6,1,1
0,0,0,0,1,788,293,18,44057,47121,0,0,0,93,0,1,1,0,4,0,0
0,0,0,0,0,96537,133,749,1420,351405,0,0,0,29,1,1,1,0,3,1,0
1,1,0,1,1,109,97,0,3149,5189,0,1,0,88,1,0,2,2,1,0,1
0,0,0,0,1,0,1,0,0,42,0,1,0,88,1,2,1,0,7,0,1
0,0,0,0,1,8932,683,140,1964,12438,0,0,0,80,1,1,2,0,4,1,0
0,0,1,1,1,9,91,0,17,543,0,1,0,37,1,1,1,0,15,3,1
0,0,0,1,1,10447,6993,217,204,30824,0,1,0,92,1,7,23,0,1,1,1
0,0,0,0,1,114039,147224,849,39,334155,0,0,0,88,1,2,2,0,7,1,1
0,0,0,0,0,48570,670,519,81663,61508,0,1,0,93,1,41,175,0,2,1,0
0,0,0,1,1,992,1340,4,12956,9445,0,1,0,93,1,0,0,3,4,0,0
0,1,0,1,1,191,408,0,416,2357,0,0,0,88,1,2,2,0,3,0,0
0,0,0,1,1,2647,1057,177,11413,200588,0,0,0,93,1,1,1,0,8,1,0
0,0,0,0,1,50,77,0,805,1645,0,1,0,90,1,1,3,0,5,0,1
0,0,0,1,1,64,234,0,677,1013,1,1,0,88,1,2,3,0,3,4,1
0,1,0,1,1,192,206,4,3194,649,0,1,0,88,1,1,4,0,5,1,1
0,1,0,1,1,1750,1818,7,979,805,0,1,0,12,1,1,6,2,3,1,0
0,0,0,1,1,215,269,1,29490,24163,0,1,0,92,1,0,0,2,5,0,0
0,0,0,0,1,302,325,10,37,1464,0,0,0,37,1,1,3,0,5,0,0
0,1,0,0,1,3575,786,6,130,51918,0,1,0,88,1,1,1,1,4,1,1
0,0,0,0,1,1530,5007,4,5969,12068,0,1,0,93,1,0,1,0,1,1,0
0,0,0,0,1,1749,2044,11,2703,9511,0,1,0,93,1,1,4,0,5,0,0
0,0,0,0,1,46,526,0,441,18669,1,1,0,65,1,1,1,0,1,1,1
0,1,1,0,1,0,0,0,0,1,1,1,0,34,1,1,2,0,5,1,1
0,0,0,1,1,10752,6793,70,234750,63540,0,1,0,93,1,1,3,0,1,1,0
0,0,0,1,1,620,854,1,24051,8234,0,1,0,88,1,1,1,1,4,1,0
0,1,0,0,1,285,32,0,34,1146,0,1,0,98,1,1,1,0,4,1,1
0,0,0,0,1,17,1,0,42,1473,0,1,0,88,1,1,1,0,6,1,1
0,0,0,0,1,11804,160,29,639,4333,0,0,0,90,1,3,5,0,9,0,0
0,0,0,1,1,617,912,7,62071,29713,0,0,0,88,1,0,0,3,9,3,0
0,0,0,0,1,49,6,4,0,198,1,1,0,88,1,1,0,0,2,0,1
0,0,0,0,1,2603,92,26,27,246220,0,0,0,31,1,1,1,0,8,1,1
0,0,0,1,1,180,184,0,2488,1622,1,1,0,88,1,2,1,0,4,1,1
0,0,0,1,1,30,151,0,725,805,0,1,0,92,1,1,2,0,3,0,1
0,0,0,0,1,87429,1260,709,4167,34744,0,1,0,88,1,1,4,0,1,1,0
0,1,1,1,1,1205,94,0,1,733,0,1,0,88,1,1,1,0,8,1,1
0,1,0,0,1,23615,3717,366,2194,46371,0,0,0,47,1,1,1,0,1,1,0
0,0,0,1,1,245,1834,2,944,1919,0,0,0,90,1,3,3,0,9,0,0
0,0,0,0,0,28066,876,307,537,258193,0,0,0,88,1,7,16,2,7,1,0
0,0,0,0,1,263,638,28,939,6907,0,0,0,93,1,1,1,0,1,1,0
0,0,0,0,1,636,3352,9,1120,10071,0,0,0,90,1,1,4,0,2,1,0
0,0,0,0,1,536,297,24,128,16650,0,1,0,52,1,1,2,2,2,1,0
0,0,0,1,1,3,0,0,0,1484,0,1,0,106,1,1,1,0,6,0,1
0,0,0,0,1,2636,22,5,22,14019,0,1,0,90,1,1,1,0,4,1,1
0,0,0,0,1,1750,2225,104,20045,50250,0,0,0,88,1,1,1,0,4,0,0
0,0,0,0,0,7961,405,188,121,3780,0,0,0,29,1,2,2,1,6,1,0
0,0,0,0,1,921,511,6,50434,30636,0,0,0,88,1,1,1,0,7,1,0
0,1,1,1,1,59,34,0,99,98,1,1,0,90,1,3,6,0,3,0,1
0,0,0,0,1,5116,2953,26,17447,16054,0,1,0,93,0,4,51,9,5,0,0
0,0,0,1,1,93,437,0,451,50,0,1,0,93,1,1,3,0,3,0,1
0,1,1,1,1,7,25,0,2,16,1,1,0,88,1,1,1,0,11,1,1
0,0,0,1,1,2243,2350,4,32895,18757,0,1,0,93,0,1,4,0,3,0,0
0,0,0,1,1,500,1022,7,5406,89606,0,1,0,88,1,0,0,0,8,0,1
0,1,0,1,1,732,69,3,4,12471,0,1,0,28,1,1,1,0,5,1,1
0,1,0,0,1,76099,2726,886,111251,84505,0,0,0,90,1,45,241,0,1,0,0
0,1,1,1,1,2,13,0,3,5,1,1,0,90,1,1,1,0,4,0,1
0,0,0,0,0,3967,216,18,2975,1979,0,1,0,90,1,2,11,0,7,0,0
0,0,0,0,1,3841,2610,60,4849,3437,0,0,0,93,1,6,21,7,3,0,0
0,0,0,0,1,5,0,0,0,3,1,1,0,88,1,1,1,0,2,0,1
0,1,0,1,1,3991,4069,3,46971,27124,0,1,0,92,1,0,1,0,3,1,1
0,0,0,1,1,9754,4988,316,9115,48489,0,1,0,88,1,17,22,0,1,1,0
0,0,0,0,1,294,129,0,70,444,0,1,0,90,1,1,1,0,15,0,1
0,0,0,0,1,785,5001,3,68111,26791,0,1,0,88,1,1,2,1,6,1,0
0,1,0,1,1,1050,963,47,48967,111874,0,1,0,92,1,0,0,2,5,0,1
0,0,0,0,1,82,602,1,356,11160,1,1,0,27,1,1,1,0,1,1,1
0,0,0,1,1,112,503,0,5095,1904,1,1,0,88,1,0,0,1,3,3,1
0,0,0,0,1,2191,611,31,4861,4285,0,0,0,93,1,2,6,0,1,0,0
0,0,0,0,1,3261,875,90,152994,170240,0,0,0,88,1,1,1,1,1,1,0
0,0,0,1,1,0,1,0,0,44,1,1,0,88,1,2,1,0,15,0,1
0,1,0,1,1,52,24,0,29,5878,0,1,0,88,1,1,1,0,1,0,1
0,0,0,1,1,832,927,2,6656,14416,0,1,0,93,1,2,2,0,4,1,0
0,0,0,0,1,2863,4377,34,8008,7054,0,0,0,39,1,2,2,2,10,1,0
0,1,0,1,1,409,499,11,70166,17783,0,1,1,93,1,1,2,0,2,1,1
0,0,0,0,0,116924,328,309,368,82767,0,0,0,42,1,1,5,0,1,1,0
0,1,0,1,1,103,1,0,167,1759,0,1,0,88,1,1,2,0,21,1,1
0,0,0,1,1,10622,10469,14,589237,21671,0,1,0,88,1,1,8,1,2,0,0
0,1,0,0,1,191,171,3,1220,2719,0,1,0,88,1,0,0,1,1,0,0
0,0,0,0,1,3,93,0,7,26,1,1,0,88,1,1,1,0,12,0,1
0,0,0,0,1,3096,4617,1,30750,39473,0,0,0,90,1,3,4,0,4,0,0
0,0,0,1,1,1712,1686,44,24126,130466,0,1,0,93,1,2,8,0,2,1,0
0,0,0,1,1,10531,3695,64,11324,58199,0,0,0,93,1,2,2,0,1,1,0
0,0,0,1,1,481,435,10,4048,7654,1,1,0,88,1,2,2,0,13,0,1
1,0,0,1,1,76,103,6,1212,5412,0,1,0,93,1,1,1,1,11,0,1
0,0,0,0,1,864,818,17,2094,1608,0,1,0,90,1,1,2,0,3,1,0
0,1,0,1,1,476,640,1,16657,6569,0,1,0,90,1,0,2,1,1,1,1
0,0,0,0,0,5944,0,13,1891,2420,0,1,0,90,1,0,0,0,14,3,0
0,0,0,0,1,155,212,10,2978,11550,0,0,0,85,1,1,1,0,2,2,0
0,0,0,0,1,942,1684,42,2063,19753,0,0,0,88,1,1,1,0,14,0,0
0,1,0,0,1,28388,21419,5961,21056,424905,0,1,0,12,1,1,1,0,3,1,0
0,0,0,0,0,262116,0,148,103,157347,0,1,0,80,1,2,5,0,3,1,0
